estimator_name,budget_fraction,seed,target_score,median_benign_score,detection_rate,false_positive_rate
sediment_trim10,0.25,0,19.04586336795775,2.6888399284048603,1.0,0.05
sediment_trim10,0.25,1,18.958527821497995,2.7272278971925163,1.0,0.05
sediment_trim10,0.25,2,18.98891464353578,2.9555891785736548,1.0,0.05
sediment_trim10,0.25,3,18.96231309700063,2.9417928087984713,1.0,0.05
sediment_trim10,0.25,4,19.1340809544848,2.718031349028898,1.0,0.05
sediment_trim10,0.25,5,18.952005349262873,2.6816380081038904,1.0,0.05
sediment_trim10,0.25,6,19.068884154315498,2.7161682133789986,1.0,0.05
sediment_trim10,0.25,7,18.86436387497295,2.663310836984131,1.0,0.05
sediment_trim10,0.25,8,19.15366216903181,2.802053177463328,1.0,0.05
sediment_trim10,0.25,9,18.962201946796206,2.557275116475207,1.0,0.05
sediment_trim20,0.0,0,128.7876016719842,7.2610901761205024,1.0,0.05
sediment_trim20,0.0,1,128.53346385404308,7.414942594772623,1.0,0.05
sediment_trim20,0.0,2,131.91841602394388,7.886592889674748,1.0,0.05
sediment_trim20,0.0,3,130.7506056372051,7.914292277946362,1.0,0.05
sediment_trim20,0.0,4,130.32261489118008,7.2480495661347,1.0,0.05
sediment_trim20,0.0,5,128.30226387232935,7.2919643097604165,1.0,0.05
sediment_trim20,0.0,6,130.2001941221452,7.221163918587761,1.0,0.05
sediment_trim20,0.0,7,127.39208834373966,7.138502021504508,1.0,0.05
sediment_trim20,0.0,8,132.98608986321457,7.462704606580662,1.0,0.05
sediment_trim20,0.0,9,130.67204174803163,7.561733213252479,1.0,0.05
sediment_trim20,0.05,0,107.66530822078632,6.365704803397981,1.0,0.05
sediment_trim20,0.05,1,107.31779804654356,6.475301186910388,1.0,0.05
sediment_trim20,0.05,2,108.59982108177903,6.787897687116649,1.0,0.05
sediment_trim20,0.05,3,108.28355349809149,6.95727744944622,1.0,0.05
sediment_trim20,0.05,4,108.76825194564375,6.422267065824768,1.0,0.05
sediment_trim20,0.05,5,106.92707269439623,6.410944882750025,1.0,0.05
sediment_trim20,0.05,6,108.17226787797644,6.410377284046549,1.0,0.05
sediment_trim20,0.05,7,106.49227751925363,6.300273231122784,1.0,0.05
sediment_trim20,0.05,8,110.92986597088127,6.590575177122021,1.0,0.05
sediment_trim20,0.05,9,108.61922373550182,6.577783394864985,1.0,0.05
sediment_trim20,0.1,0,83.00365136308189,5.215610590669218,1.0,0.05
sediment_trim20,0.1,1,81.42315166132833,5.367500283015085,1.0,0.05
sediment_trim20,0.1,2,82.3543281093175,5.686315280940219,1.0,0.05
sediment_trim20,0.1,3,82.35594700417627,5.7516127749688,1.0,0.05
sediment_trim20,0.1,4,84.14942629463319,5.379048971807515,1.0,0.05
sediment_trim20,0.1,5,81.00275796213461,5.331572098817356,1.0,0.05
sediment_trim20,0.1,6,83.0343290168088,5.265793474396672,1.0,0.05
sediment_trim20,0.1,7,80.69011653684377,5.120713656666666,1.0,0.05
sediment_trim20,0.1,8,84.50593547380731,5.389290441797403,1.0,0.05
sediment_trim20,0.1,9,81.71779192514052,5.2161171195815275,1.0,0.05
sediment_trim20,0.15,0,40.38786269745857,3.0604746058558514,1.0,0.05
sediment_trim20,0.15,1,39.993478225408225,3.1823916322821626,1.0,0.05
sediment_trim20,0.15,2,39.986701325674666,3.2877197408995427,1.0,0.05
